uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|NARROWER-THAN|AMPATH,Mappings|SAME-AS|ICD-10-WHO,Mappings|NARROWER-THAN|ICD-10-WHO,Mappings|BROADER-THAN|ICD-10-WHO,Mappings|SAME-AS|ICD-11-WHO,Mappings|NARROWER-THAN|ICD-11-WHO,Mappings|SAME-AS|LOINC,Mappings|NARROWER-THAN|LOINC,Mappings|BROADER-THAN|LOINC,Mappings|SAME-AS|org.openmrs.module.emrapi,Mappings|SAME-AS|RxNORM,Mappings|SAME-AS|SNOMED CT,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
afa64df8-50af-4bc3-8135-6e6603f62068,,Initial HIV Test Kit Name,,,Question,Coded,Abbott Determine(R) test kit;Abbott SD Bioline HIV/Syphilis Duo test kit;HIV Determine Kit;HIV-Syphilis Duo Kit;Human immunodeficiency virus testing kit type (text);Premier First Response(R) test kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749ec67-750c-43aa-ad45-50597f38e156,,Assay 2 (second test) RDT,,Second rapid diagnostic tests for HIV serology,Question,Coded,Abbott Determine(R) test kit;Abbott SD Bioline HIV/Syphilis Duo test kit;Human immunodeficiency virus testing kit type (text);Premier First Response(R) test kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04fe3874-f5f3-4621-b0e8-e3d092a32dc0,,Assay 3 (third test) RDT,,Third rapid diagnostic tests for HIV serology,Question,Coded,Abbott Determine(R) test kit;Abbott SD Bioline HIV/Syphilis Duo test kit;Human immunodeficiency virus testing kit type (text);Premier First Response(R) test kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359473bd-0d21-4f2c-bcd6-03923633a468,,Assay 1 (first test) RDT,,First rapid diagnostic tests for HIV serology,Question,Coded,Abbott Determine(R) test kit;Abbott SD Bioline HIV/Syphilis Duo test kit;Human immunodeficiency virus testing kit type (text);Premier First Response(R) test kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbcf7028-1b32-48d6-a462-61e42b21677d,,Repeat assay 1 (first test) result,,Results after a repeat of the first rapid diagnostic tests for HIV serology after A1 +ve and A2 -ve,Question,Coded,Inconclusive;Inconclusive HIV Result;Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b105e1e-f99f-46a3-ac47-0815616411d9,,Repeat Assay 1 (first test) RDT,,A repeat of the first rapid diagnostic tests for HIV serology after A1 +ve and A2 -ve,Question,Coded,Abbott Determine(R) test kit;Abbott SD Bioline HIV/Syphilis Duo test kit;Human immunodeficiency virus testing kit type (text);Premier First Response(R) test kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3255752-dcd5-4e23-953a-676079f7fec1,,Repeat A1 Done (Indeterminate A1 &A2),,Repeat HIV rapid diagnostic test after an indeterminate A1 and A2 result,Question,Coded,Not done;Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f108522e-de2f-43d9-bdaf-bd95c0ae9bbb,,Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51f1a1b4-a475-4324-a883-4bf80d572e04,,HIV disease resulting in unspecified malignant neoplasm,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59ca8b95-9964-4050-b0da-993362bf5d12,,HIV disease resulting in other malignant neoplasms,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba0fc2d6-e1ee-4641-8c12-aef748a31816,,"HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue",,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70895972-de2e-4dfb-82f8-d18da020c99f,,HIV disease resulting in other types of non-Hodgkin lymphoma,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d57cecbc-1c6b-42b0-b722-c5e49c19e9ed,,HIV disease resulting in Burkitt lymphoma,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceca274f-7670-4628-b8d2-8f824c603c95,,HIV disease resulting in Kaposi sarcoma,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373914d6-463b-4e35-aa63-186e8cbe073f,,HIV disease resulting in unspecified infectious or parasitic disease,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8eb91a1-9021-4d40-a72c-60e7a50990f8,,HIV disease resulting in other infectious and parasitic diseases,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf9cf6d1-1201-44d7-ac3d-acbcc2911878,,HIV disease resulting in Pneumocystis jirovecii pneumonia,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4abca603-1462-4a0f-a490-fcd797c40041,,HIV disease resulting in other mycoses,,,Code,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7becaa8c-8028-4fb7-8f5f-a450fc3e3f8b,,history of contact with a person with TB,,TB Screening - History of contact with a person with TB,Symptom/Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e69cb60-2943-410f-83d4-b359ae83fefd,,Restart ART therapy,,Restart ART therapy after interruption/Stop,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140707AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Failure to Gain Weight,,,Diagnosis,N/A,,,,140707,,,,,,,,,,,,,,,36440009,,,,,,,,,,
b52ffe16-b482-4f61-9bb9-9787320beef5,,Weight Loss (Abnormal weight loss),,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69653fcf-37e4-4a61-96d6-58bbd079ad77,,Isoniazide + Rifapentine prophylaxis - One Month (1HP),,Isoniazide + Rifapentine prophylaxis for TB,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65889206-ebc7-4aea-afd3-dc3641ba8cad,,Rifampicin Monotherapy prophylaxis - Four Months (4R),,Rifampicin Monotherapy prophylaxis for TB,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a27faf7e-8be5-4c8b-84de-be6c0967acc6,,Isoniazid prophylaxis - 9 Months (9H),,Isoniazid prophylaxis for TB 9 month regimen,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107f0b45-869c-4ddb-b56b-13994a486523,,Isoniazid prophylaxis - Six Months (6H),,Isoniazid prophylaxis for TB -Six Month Regimen,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164942AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Bacillary burden as determined by quantitative cycle threshold,,Sputum bacillary burden as determined by using quantitative output cycle threshold of PCR testing,Question,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164937AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Mycobacterium tuberculosis rifampin resistance detection status,,,Question,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis polymerase chain reaction with rifampin resistance checking,Xpert MTB/RIF,,Test,Coded,Detected;Indeterminate;Not detected,,,162202,,,,,,,,,,,,,,,,,,,,,,,,,
159961AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tuberculosis smear microscopy method,,,Question,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abnormal Chest X-Ray,,,Diagnosis,N/A,,,,152526,,,,,,,,,,,,,,,168734001,,,,,,,,,,
124068AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Tuberculosis contact,TB_contact,"DEF: Close contacts are people who share the same breathing space for prolonged periods, typically household residents, but often includes people at work, school, and places of recreation. The precise duration and degree of contact that constitutes risk varies because TB patients vary greatly in infectiousness. REF: Merck Manual",Diagnosis,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6052AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cavitary lesion,,Descriptive interpretation of chest radiograph.,Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Infiltrate,,"General descriptive term.. when a liquid permeates a tissue by passing through its interstices or pores (ie, pulmonary infiltrate).",Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Diffuse non-miliary changes,,"Descriptive finding on chest xray interpretation.  Interpretive findings are diffuse throughout lung fields, but don't have a specific miliary appearance.",Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Miliary changes,,"Descriptive term, classically described as having the appearance of millet seeds.  Diffuse, granular lesions throughout lung fields often seen with tuberculosis.",Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sputum for acid fast bacilli,,"Ziehl Nielsen stain for tuberculosis, performed on a deep sputum sample from the respiratory tract.",Test,Coded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5426b1c-4db5-4de2-9f87-5eba0891cbe5,,Child 3rd line ARV regimen,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406b1323-9cc3-4710-8c1f-5c18392f67d9,,Adult 3rd line ARV regimen,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d16da90-a29e-4375-97e8-a47fe1e259e8,,Thermal ablation (Cryotherapy or Thermal ablation),,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa3d52d-68ae-486d-a9b1-608a289735a1,,Loop Electro Excision  Procedure (LEEP),,Loop Electro Excision  Procedure (LEEP) for cervical CIN,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9580690a-0e84-451a-ada9-c4478d999dc2,,Human Papillomavirus test,,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46184e00-3417-4b88-9ef5-9990a0979b1a,,Visual Inspection of the Cervix with Lugolâs Iodine (VILI),,Visual Inspection of the Cervix with Lugolâs Iodine (VILI),Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304ffef-ac7b-425c-af3b-6ddc4d052ca8,,Visual Inspection of the Cervix with Acetic Acid (VIA),,Visual Inspection of the Cervix with Acetic Acid (VIA),Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160705AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Colposcopy,,"A diagnostic procedure to illuminate and visualize cervix and the tissue of vagina and vulva, useful for diagnosing cervical cancer",Procedure,Coded,Abnormal;Normal;Not done,,,160705,,,,,,,,,,,,,,,392003006,,,,,,,,,,
885AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Papanicolaou smear,,"A test for cancer, especially of the female genital tract, in which a smear of exfoliated cells is specially stained and examined under a microscope for pathological changes. Also called Pap test.",Test,Coded,Abnormal;Normal;Not done,,,885,,,41;885,,,,,,,,,,,,90226004,,,,,,,,,,
7ddb52f4-d817-4365-b46d-1dacdbda5c44,,Gynaecological cytology (pap smear),,Gynaecological cytology (pap smear),Test,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
164493AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Some,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159008AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,suspected cervical cancer,,,Diagnosis,N/A,,,,159008,,,,,,,,,,,,,,,315266007,,,,,,,,,,
588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Clubbing,,Clubbing at distal end of fingers.,Finding,N/A,,,,588,,,588,,,,,,,,,,,,367004,,,,,,,,,,
163310AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV viral load status,,Caption: Has an HIV viral load test been done?,Question,Coded,Completed;Not done;Unknown,,,163310,,,,,,,,,,,,,,,,,,,,,,,,,
076f6417-7e18-44ea-a1aa-382a792fabd1,,VL <1000 copies/ml (RITA longterm),,,Procedure,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0d39eef-490f-47c0-8921-97fc810d9929,,VL >=1000 copies/ml (RITA Recent),,,Symptom/Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04c32f8c-7070-4cad-976b-1a6bb45fa85b,,VL recency test result,,,Question,Coded,VL <1000 copies/ml (RITA longterm);VL >=1000 copies/ml (RITA Recent),,,,,,,,,,,,,,,,,,,,,,,,,,,,
156673AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in mycobacterial infection,,,Diagnosis,N/A,,,,156673,,,,,B20.0,,,,,,,,,,186717007,,,,,,,,,,
ef973f1f-557f-4620-acf5-9c4c18bf1eda,,Causes of Death,,These are HIV specific causes of death,Question,Coded,Death of unknown cause;HIV disease resulting in malignant neoplasm;HIV disease resulting in mycobacterial infection;HIV resulting in infectious or parasitic disease;HIV resulting in other conditions;Natural Death;Natural Death with Unknown Cause;Unnatural death,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156671AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in multiple infections,,,Diagnosis,N/A,,,,156671,,,,,B20.7,,,,,,,,,,186721000,,,,,,,,,,
156669AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in cytomegaloviral disease,,,Diagnosis,N/A,,,,156669,,,,,B20.2,,,,,,,,,,186718002,,,,,,,,,,
156667AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in Burkitt's lymphoma,,,Diagnosis,N/A,,,,156667,,,,,B21.1,,,,,,,,,,186723002,,,,,,,,,,
156672AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in multiple malignant neoplasms,,,Diagnosis,N/A,,,,156672,,,,,B21.7,,,,,,,,,,186725009,,,,,,,,,,
156670AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in lymphoid interstitial pneumonitis,,,Diagnosis,N/A,,,,156670,,,,,B22.1,,,,,,,,,,186726005,,,,,,,,,,
156668AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV disease resulting in candidiasis,,,Diagnosis,N/A,,,,156668,,,,,B20.4,,,,,,,,,,186719005,,,,,,,,,,
150796AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Abnormal Weight Loss,,Decrease in existing body weight.,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cyanosis,,,Diagnosis,N/A,,,,143050,,,589,,R23.0,,,,,,,,,,3415004,,,,,,,,,,
142630AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Dehydration,,,Diagnosis,N/A,,,,142630,,,991,,,,,,,,,,,,34095006,,,,,,,,,,
121629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Anaemia,,A reduction in the number of circulating erythrocytes or in the quantity of hemoglobin.,Diagnosis,N/A,,,3,121629,,,3;6030,,,,,,,,,,,,271737000,,,,,,,,,,
114108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Pleural effusion,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Evidence of cardiac enlargement,,Physical findings suggestive of cardiomegaly.,Finding,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"X-ray, chest",,An examination using irradiation for imaging the chest.,Radiology/Imaging Procedure,Coded,Cavitary lesion;Diffuse non-miliary changes;Evidence of cardiac enlargement;Infiltrate;Miliary changes;Normal;Other non-coded;Pleural effusion,,3386,12,,,12;375;5229;645,,,,,,,,,,,,399208008,,,,,,,,,,
163138AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Encounter end date/time,,,Question,Datetime,,,,163138,,,,,,,,,,,,,,,,,,,,,,,,,
123396AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vaginal discharge,,"A common gynecologic disorder characterized by an abnormal, nonbloody discharge from the genital tract.",Diagnosis,N/A,,,,123396,,,5993,,,,,,,,,,,,271939006,,,,,,,,,,
118990AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Genital Sore,,,Diagnosis,N/A,,,,118990,,,,,,,,,,,,,,,,,,,,,,,,,
113122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Scrotal Mass,,,Diagnosis,N/A,,,,113122,,,,,,,,,,,,,,,53929009,,,,,,,,,,
c4f81292-61a3-4561-a4ae-78be7d16d928,,STI Screening,,,Question,Coded,female genital ulcer disease;Genital Sore;Lower abdominal pain;Normal;Scrotal Mass;Ulcers of Male Genital Organs;Urethral Discharge;Vaginal discharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166384AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Vector Institute EpivacCorona COVID-19 vaccine,,,Drug,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41fbe17-4aee-4a44-950b-6676d6e0ede2,,COVID-19 vaccination given,,Describes the COVID-19 vaccination given to the client,Question,Coded,Astrazeneca;Bharat Biotech Covaxin;Cansino Biologics Convidicea COVID-19 vaccine;Chumakov Center Kovivac COVID-19 vaccine;COVID-19 convalescent plasma;CureVac CVnCoV;Gamaleya Sputnik V;JNJ-78436735 vaccine;Moderna;Novavax NVX-COV2373;Other non-coded;Pfizer-BioNtech;Sinopharm-Wuhan COVID-19 vaccine;Sinovac COVID-19 vaccine;Vector Institute EpivacCorona COVID-19 vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Moderate acute malnutrition,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135488AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Lymphadenopathy,,Abnormally enlarged lymph nodes.,Diagnosis,N/A,,,161,,,,161;5007,,,,,,,,,,,,30746006,,,,,,,,,,
159971AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Waiting for test results,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cachexia,,"General ill health, malnutrition, and weight loss, usually associated with chronic disease.",Diagnosis,N/A,,,823,,,,,,R64,,,,,,,,,,238108007,,,,,,,,,,
136443AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Jaundice,,DEF:Yellow pigmentation of the skin and sclerae due to a raised level of plasma bilirubin. DESC: classified by the type of circulating bilirubin (conjugated or uncongugated). REF OXFORD CLINICAL MEDICINE,Diagnosis,N/A,,,215,,,,215,,R17,,,,,,,,,,18165001,,,,,,,,,,
5276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Female sterilization,,"Permanent methods of family planning in which surgical procedure is done in female genital system to prevent pregnancy. Examples include tubal ligation, laparoscopic sterilization, salpingectomy and others",Procedure,N/A,,,,,,,,,,,,,,,,,,,60890002,,,,,,,,,,
5275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Intrauterine device,,A device (as a spiral of plastic or a ring of stainless steel) inserted and left in the uterus to prevent effective conception.,Misc,N/A,,,,,,,5275,,,,,,,,,,,,268460000;312081001,,,,,,,,,,
703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Positive,,General finding of a positive result.,Misc,N/A,,,703,703,,,703;704,,,,,,,,,,,,10828004,,,,,,,,,,
159427AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Result of HIV test,,HIV test result by unspecified PCR or rapid test,Finding,Coded,Indeterminate;Negative;Positive,,2169,,,,,,,,,,,,,,,,,,,,,,,,,,
1436AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Partner's HIV status,Partner's HIV status,HIV seroconversion status of patient's partner,Finding,Coded,Indeterminate;Negative;Positive;Unknown,,3082,1436,,,,,,,,,,,,,,,,,,,,,,,,,
1325AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hepatitis C test - qualitative,Hep C test - qual,,Test,Coded,Indeterminate;Negative;Poor sample quality;Positive,,,,,,1325,,,,,,,16128-1,,,,,,,,,,,,,,,
1322AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hepatitis B test - qualitative,Hep B test - qual,,Test,Coded,Indeterminate;Negative;Poor sample quality;Positive,,,,,,1322,,,,,,,,,,,,,,,,,,,,,,
e16b0068-b6a2-46b7-aba9-e3be00a7b4ab,,Final HIV Test Result,,,Question,Coded,Indeterminate;Negative;Positive;Poor sample quality,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,
dbc4f8e9-7098-4585-9509-e2f84a4d8c6e,,Confirmatory HIV Test Result,,,Question,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e767ba5d-7560-43ba-a746-2b0ff0a2a513,,Initial HIV Test Result,,,Question,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rapid syphilis test,,,Test,Coded,Indeterminate;Negative;Positive,,,165303,,,,,,,,,,,,,,,,,,,,,,,,,
163722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Rapid test for HIV,,"Rapid test used to detect HIV. It could include rapid test 1 or rapid test 2, and should be used in the case where it is unknown whether it was rapid test 1 or 2. This is a qualitative test.",Test,Coded,Indeterminate;Negative;Positive,,,163722,,,,,,,,,,,,,,,,,,,,,,,,,
5da5c21b-969f-41bd-9091-e40d4c707544,,Final COVID-19 test result,,Final COVID-19 test result after doing a PCR or Rapid test,Question,Coded,Inconclusive;Negative;Positive;Waiting for test results,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,COVID-19 test status,,,Question,Coded,Negative;Positive;Unknown,,,166638,,,,,,,,,,,,,,,871562009,,,,,,,,,,
066a446a-720a-462b-83f2-d86885127663,,Assay 3 (third HIV test) result,,Third HIV rapid diagnostic tests,Procedure,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986964ab-f71d-4a58-bd04-57dbb1080989,,Assay 2 (second test) result,,HIV Assay 2 (second test) result,Procedure,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52afc863-c026-49d8-9a69-5e807c33f717,,Assay 1 (first test) result,,,Procedure,Coded,Indeterminate;Negative;Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Condoms,,Methods for preventing pregnancy.,Drug,N/A,,,190,,,,190;5270,,,,,,,,,,,,706506000,,,,,,,,,,
5f394708-ca7d-4558-8d23-a73de181b02d,,Prevention Services Referred,,,Question,Coded,Behavioural Interventions to Support Risk Reduction - for KP;Condoms;Harm Reduction for People Who Inject Drugs;Other non-coded;Post-exposure prophylaxis;Post-GBV Care;Pre Exposure Prophylaxis (PEP);Prevention Information;STI Testing and Treatment;Voluntary male circumcision clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494117dd-c763-4374-8402-5ed91bd9b8d0,,Services referred for,,,Question,Coded,Clinical Services Referred;Other Support Services Referred;Prevention Services Referred;Sexual and Reproductive Services Referred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123e83b-90c2-4a7d-b634-9ee35a49726c,,ABC + 3TC + ATV/r,,Regimen consisting of Abacavir + Ã¯Â¸ÂLamivudine+ Ã¯Â¸ÂAtazanavir,Question,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Prevention of maternal to child transmission program,PMTCT Program,,Misc,N/A,,,1647,,,,1776,,,,,,,,,,,,,,,,,,,,,,
159936AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,point of HIV testing,,Where was the patient tested for his/her HIV status? Similar to concept 160540 Method of enrollment or Care entry point.,Finding,Coded,Current health facility;Diagnostic testing and counseling for HIV;Home based HIV testing program;Inpatient care or hospitalization;Maternal and child health program;mobile voluntary counseling and testing program;Other non-coded;Outpatient department;Prevention of maternal to child transmission program;Tuberculosis treatment program;Voluntary counseling and testing center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163137AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Encounter start date/time,,,Question,Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Self-referral,Self-refer,,Misc,N/A,,,1791,,,,,,,,,,,,,,,,306098008,,,,,,,,,,
160540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Method of enrollment,,,Question,Coded,Adolescent outreach program;Adult inpatient service;Community-based organization;Intravenous venous drug user outreach program;Maternal and child health program;Nutrition program;Other non-coded;Outpatient department;Outreach program;Pediatric inpatient service;Prevention of maternal to child transmission program;Private company;Private home-based care;Self-referral;Sex worker outreach program;Sexually transmitted infection program/clinic;Tuberculosis treatment program;Under five clinic;Vaccination service;Voluntary counseling and testing program;Voluntary male circumcision clinic,,1650,160540,,,,,,,,,,,,,,,,,,,,,,,,,
119537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Depression,,,Diagnosis,N/A,,,207,,,,207;6038,,F32.9,,,,,,,,,,35489007,,,,,,,,,,
121725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Alcohol abuse,,"A primary, chronic disease with genetic, psychosocial, and environmental factors influencing its development and manifestations. The disease is often progressive and fatal. It is characterized by impaired control over drinking, preoccupation with the drug alcohol, use of alcohol despite adverse consequences, and distortions in thinking, most notably denial. Each of these symptoms may be continuous or periodic. (Morse & Flavin for the Joint Commission of the National Council on Alcoholism and Drug Dependence and the American Society of Addiction Medicine to Study the Definition and Criteria for the Diagnosis of Alcoholism: in JAMA 1992;268:1012-4)",Diagnosis,N/A,,,,,,,,,,,,,,,,,,,15167005,,,,,,,,,,
1589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Hospital,,,Misc,N/A,,,2070,,,,,,,,,,,,,,,,22232009,,,,,,,,,,
161549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,HIV confirmation location,,Indicates the location where the test to confirm HIV infection was done,Misc,Coded,district hospital;Health center hospital;Hospital;Moi teaching and referral hospital;Other non-coded;Provincial hospital;sub-district hospital,,,161549,,,,,,,,,,,,,,,,,,,,,,,,,
1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,None,,Generic descriptive answer.,Misc,N/A,,,1107,1107,,,1107,,,,,,,,,,,,260413007,,,,,,,,,,
1277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Cryptococcal treatment plan,,Question on encounter form. Collects information related to cryptococcal drug therapy plans.,Question,Coded,Continue regimen;None;Start drugs;Stop all,,,1277,,,1277,,,,,,,,,,,,,,,,,,,,,,
